Product Name,Product ID,Value Column Name,Value,,,,
"Ampad Poly Cover Wirebound Steno Book, 6 x 9"" Assorted Colors"," Gregg Ruled""",OFF-PA-10001622,Profit/ (Loss),,,,
"Ampad Poly Cover Wirebound Steno Book, 6 x 9"" Assorted Colors"," Gregg Ruled""",OFF-PA-10001622,% Profit/ (Loss),,,,
Avaya 5420 Digital phone,All,Quantity,,,,,
Avaya 5420 Digital phone,All,Discount,,,,,
Avaya 5420 Digital phone,All,Unit Price,,,,,
Avaya 5420 Digital phone,All,Cost,,,,,
Avaya 5420 Digital phone,All,Total Discount,,,,,
Avaya 5420 Digital phone,All,Gross Sales,,,,,
Avaya 5420 Digital phone,All,Sales,,,,,
Avaya 5420 Digital phone,All,Profit/ (Loss),,,,,
Avaya 5420 Digital phone,All,% Profit/ (Loss),,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Quantity,3,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Discount,0,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Unit Price,107.992,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Cost,303.5275,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Total Discount,0,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Gross Sales,323.976,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Sales,323.976,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,Profit/ (Loss),20.4485,,,,
Avaya 5420 Digital phone,TEC-PH-10004536,% Profit/ (Loss),0.06311733,,,,
Avery 483,All,Quantity,,,,,
Avery 483,All,Discount,,,,,
Avery 483,All,Unit Price,,,,,
Avery 483,All,Cost,,,,,
Avery 483,All,Total Discount,,,,,
Avery 483,All,Gross Sales,,,,,
Avery 483,All,Sales,,,,,
Avery 483,All,Profit/ (Loss),,,,,
Avery 483,All,% Profit/ (Loss),,,,,
Avery 483,OFF-LA-10004853,Quantity,3,,,,
Avery 483,OFF-LA-10004853,Discount,0,,,,
Avery 483,OFF-LA-10004853,Unit Price,3.984,,,,
Avery 483,OFF-LA-10004853,Cost,7.8676,,,,
Avery 483,OFF-LA-10004853,Total Discount,0,,,,
Avery 483,OFF-LA-10004853,Gross Sales,11.952,,,,
Avery 483,OFF-LA-10004853,Sales,11.952,,,,
Avery 483,OFF-LA-10004853,Profit/ (Loss),4.0844,,,,
Avery 483,OFF-LA-10004853,% Profit/ (Loss),0.341733601,,,,
Avery 508,All,Quantity,,,,,
Avery 508,All,Discount,,,,,
Avery 508,All,Unit Price,,,,,
Avery 508,All,Cost,,,,,
Avery 508,All,Total Discount,,,,,
Avery 508,All,Gross Sales,,,,,
Avery 508,All,Sales,,,,,
Avery 508,All,Profit/ (Loss),,,,,
Avery 508,All,% Profit/ (Loss),,,,,
Avery 508,OFF-LA-10003223,Quantity,3,,,,
Avery 508,OFF-LA-10003223,Discount,0,,,,
Avery 508,OFF-LA-10003223,Unit Price,3.928,,,,
Avery 508,OFF-LA-10003223,Cost,7.3123,,,,
Avery 508,OFF-LA-10003223,Total Discount,0,,,,
Avery 508,OFF-LA-10003223,Gross Sales,11.784,,,,
Avery 508,OFF-LA-10003223,Sales,11.784,,,,
Avery 508,OFF-LA-10003223,Profit/ (Loss),4.4717,,,,
Avery 508,OFF-LA-10003223,% Profit/ (Loss),0.379472166,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Quantity,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Discount,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Unit Price,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Cost,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Total Discount,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Gross Sales,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Sales,,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,Profit/ (Loss),,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,All,% Profit/ (Loss),,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Quantity,3,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Discount,1,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Unit Price,3.856,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Cost,22.3336,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Total Discount,3,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Gross Sales,11.568,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Sales,8.568,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,Profit/ (Loss),-13.7656,,,,
Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,% Profit/ (Loss),-1.606629318,,,,
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",All,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Native
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Visual Measure
"Avery Trapezoid Ring Binder, 3 Capacity", Black," 1040 sheets""",OFF-BI-10002794,,,,Visual Measure
Belkin Standard 104 key USB Keyboard,All,Quantity,,,,,
Belkin Standard 104 key USB Keyboard,All,Discount,,,,,
Belkin Standard 104 key USB Keyboard,All,Unit Price,,,,,
Belkin Standard 104 key USB Keyboard,All,Cost,,,,,
Belkin Standard 104 key USB Keyboard,All,Total Discount,,,,,
Belkin Standard 104 key USB Keyboard,All,Gross Sales,,,,,
Belkin Standard 104 key USB Keyboard,All,Sales,,,,,
Belkin Standard 104 key USB Keyboard,All,Profit/ (Loss),,,,,
Belkin Standard 104 key USB Keyboard,All,% Profit/ (Loss),,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Quantity,3,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Discount,0,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Unit Price,11.672,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Cost,37.0045,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Total Discount,0,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Gross Sales,35.016,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Sales,35.016,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,Profit/ (Loss),-1.9885,,,,
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,% Profit/ (Loss),-0.056788325,,,,
"Bevis Round Conference Table Top, X-Base",All,Quantity,,,,,
"Bevis Round Conference Table Top, X-Base",All,Discount,,,,,
"Bevis Round Conference Table Top, X-Base",All,Unit Price,,,,,
"Bevis Round Conference Table Top, X-Base",All,Cost,,,,,
"Bevis Round Conference Table Top, X-Base",All,Total Discount,,,,,
"Bevis Round Conference Table Top, X-Base",All,Gross Sales,,,,,
"Bevis Round Conference Table Top, X-Base",All,Sales,,,,,
"Bevis Round Conference Table Top, X-Base",All,Profit/ (Loss),,,,,
"Bevis Round Conference Table Top, X-Base",All,% Profit/ (Loss),,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Quantity,3,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Discount,0,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Unit Price,89.645,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Cost,478.2043,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Total Discount,0,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Gross Sales,268.935,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Sales,268.935,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,Profit/ (Loss),-209.2693,,,,
"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,% Profit/ (Loss),-0.778140815,,,,
Blackstonian Pencils,All,Quantity,,,,,
Blackstonian Pencils,All,Discount,,,,,
Blackstonian Pencils,All,Unit Price,,,,,
Blackstonian Pencils,All,Cost,,,,,
Blackstonian Pencils,All,Total Discount,,,,,
Blackstonian Pencils,All,Gross Sales,,,,,
Blackstonian Pencils,All,Sales,,,,,
Blackstonian Pencils,All,Profit/ (Loss),,,,,
Blackstonian Pencils,All,% Profit/ (Loss),,,,,
Blackstonian Pencils,OFF-AR-10004752,Quantity,3,,,,
Blackstonian Pencils,OFF-AR-10004752,Discount,0,,,,
Blackstonian Pencils,OFF-AR-10004752,Unit Price,2.136,,,,
Blackstonian Pencils,OFF-AR-10004752,Cost,5.5672,,,,
Blackstonian Pencils,OFF-AR-10004752,Total Discount,0,,,,
Blackstonian Pencils,OFF-AR-10004752,Gross Sales,6.408,,,,
Blackstonian Pencils,OFF-AR-10004752,Sales,6.408,,,,
Blackstonian Pencils,OFF-AR-10004752,Profit/ (Loss),0.8408,,,,
Blackstonian Pencils,OFF-AR-10004752,% Profit/ (Loss),0.131210986,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Quantity,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Discount,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Unit Price,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Cost,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Total Discount,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Gross Sales,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Sales,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,Profit/ (Loss),,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,All,% Profit/ (Loss),,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Quantity,3,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Discount,0,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Unit Price,208.7,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Cost,1164.046,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Total Discount,0,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Gross Sales,626.1,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Sales,626.1,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,Profit/ (Loss),-537.946,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,FUR-TA-10004256,% Profit/ (Loss),-0.859201406,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Quantity,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Discount,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Unit Price,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Cost,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Total Discount,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Gross Sales,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Sales,,,,,
Bretford CR8500 Series Meeting Room Furniture,All,Profit/ (Loss),,,,,
Bretford CR8500 Series Meeting Room Furniture,All,% Profit/ (Loss),,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Quantity,3,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Discount,0,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Unit Price,200.49,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Cost,901.705,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Total Discount,0,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Gross Sales,601.47,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Sales,601.47,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,Profit/ (Loss),-300.235,,,,
Bretford CR8500 Series Meeting Room Furniture,FUR-TA-10003569,% Profit/ (Loss),-0.499168703,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Quantity,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Discount,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Unit Price,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Cost,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Total Discount,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Gross Sales,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Sales,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,Profit/ (Loss),,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,All,% Profit/ (Loss),,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Quantity,3,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Discount,0,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Unit Price,239.992,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Cost,584.7805,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Total Discount,0,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Gross Sales,719.976,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Sales,719.976,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,Profit/ (Loss),135.1955,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,% Profit/ (Loss),0.187777787,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Quantity,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Discount,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Unit Price,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Cost,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Total Discount,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Gross Sales,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Sales,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,Profit/ (Loss),,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",All,% Profit/ (Loss),,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Quantity,3,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Discount,0,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Unit Price,335.993,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Cost,964.4799,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Total Discount,0,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Gross Sales,1007.979,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Sales,1007.979,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,Profit/ (Loss),43.4991,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,% Profit/ (Loss),0.043154768,,,,
Cardinal Hold-It CD Pocket,All,Quantity,,,,,
Cardinal Hold-It CD Pocket,All,Discount,,,,,
Cardinal Hold-It CD Pocket,All,Unit Price,,,,,
Cardinal Hold-It CD Pocket,All,Cost,,,,,
Cardinal Hold-It CD Pocket,All,Total Discount,,,,,
Cardinal Hold-It CD Pocket,All,Gross Sales,,,,,
Cardinal Hold-It CD Pocket,All,Sales,,,,,
Cardinal Hold-It CD Pocket,All,Profit/ (Loss),,,,,
Cardinal Hold-It CD Pocket,All,% Profit/ (Loss),,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Quantity,3,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Discount,1,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Unit Price,2.596,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Cost,11.8882,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Total Discount,3,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Gross Sales,7.788,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Sales,4.788,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,Profit/ (Loss),-7.1002,,,,
Cardinal Hold-It CD Pocket,OFF-BI-10002194,% Profit/ (Loss),-1.482915622,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Quantity,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Discount,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Unit Price,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Cost,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Total Discount,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Gross Sales,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Sales,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,Profit/ (Loss),,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",All,% Profit/ (Loss),,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Quantity,3,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Discount,1,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Unit Price,2.266,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Cost,8.8849,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Total Discount,3,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Gross Sales,6.798,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Sales,3.798,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,Profit/ (Loss),-5.0869,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,% Profit/ (Loss),-1.339362823,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Quantity,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Discount,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Unit Price,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Cost,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Total Discount,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Gross Sales,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Sales,,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,Profit/ (Loss),,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",All,% Profit/ (Loss),,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Quantity,3,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Discount,0,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Unit Price,160.32,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Cost,749.7976,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Total Discount,0,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Gross Sales,480.96,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Sales,480.96,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,Profit/ (Loss),-268.8376,,,,
"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""",FUR-TA-10001932,% Profit/ (Loss),-0.558960413,,,,
Chromcraft Rectangular Conference Tables,All,Quantity,,,,,
Chromcraft Rectangular Conference Tables,All,Discount,,,,,
Chromcraft Rectangular Conference Tables,All,Unit Price,,,,,
Chromcraft Rectangular Conference Tables,All,Cost,,,,,
Chromcraft Rectangular Conference Tables,All,Total Discount,,,,,
Chromcraft Rectangular Conference Tables,All,Gross Sales,,,,,
Chromcraft Rectangular Conference Tables,All,Sales,,,,,
Chromcraft Rectangular Conference Tables,All,Profit/ (Loss),,,,,
Chromcraft Rectangular Conference Tables,All,% Profit/ (Loss),,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Quantity,3,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Discount,0,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Unit Price,118.485,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Cost,539.7916,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Total Discount,0,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Gross Sales,355.455,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Sales,355.455,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,Profit/ (Loss),-184.3366,,,,
Chromcraft Rectangular Conference Tables,FUR-TA-10001539,% Profit/ (Loss),-0.518593352,,,,
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",All,Quantity,,,,,
